appId,modelName,instanceId,pred,i_max
wine_quality_iter7,mlp,0,1,0
wine_quality_iter7,mlp,1,1,0
wine_quality_iter7,mlp,2,0,0
wine_quality_iter7,mlp,3,1,0
wine_quality_iter7,mlp,4,1,0
wine_quality_iter7,mlp,5,0,0
wine_quality_iter7,mlp,6,1,0
wine_quality_iter7,mlp,7,0,0
wine_quality_iter7,mlp,8,1,0
wine_quality_iter7,mlp,9,1,0
wine_quality_iter7,mlp,10,0,0
wine_quality_iter7,mlp,11,0,0
wine_quality_iter7,mlp,12,1,0
wine_quality_iter7,mlp,13,1,0
wine_quality_iter7,mlp,14,1,0
wine_quality_iter7,mlp,15,0,0
wine_quality_iter7,mlp,16,1,0
wine_quality_iter7,mlp,17,0,0
wine_quality_iter7,mlp,18,1,0
wine_quality_iter7,mlp,19,0,0
wine_quality_iter7,mlp,20,1,0
wine_quality_iter7,mlp,21,1,0
wine_quality_iter7,mlp,22,0,0
wine_quality_iter7,mlp,23,1,0
wine_quality_iter7,mlp,24,0,0
wine_quality_iter7,mlp,25,0,0
wine_quality_iter7,mlp,26,1,0
wine_quality_iter7,mlp,27,0,0
wine_quality_iter7,mlp,28,1,0
wine_quality_iter7,mlp,29,0,0
wine_quality_iter7,mlp,30,1,0
wine_quality_iter7,mlp,31,1,0
wine_quality_iter7,mlp,32,0,0
wine_quality_iter7,mlp,33,0,0
wine_quality_iter7,mlp,34,1,0
wine_quality_iter7,mlp,35,0,0
wine_quality_iter7,mlp,36,0,0
wine_quality_iter7,mlp,37,0,0
wine_quality_iter7,mlp,38,0,0
wine_quality_iter7,mlp,39,1,0
wine_quality_iter7,mlp,40,0,0
wine_quality_iter7,mlp,41,1,0
wine_quality_iter7,mlp,42,0,0
wine_quality_iter7,mlp,43,0,0
wine_quality_iter7,mlp,44,0,0
wine_quality_iter7,mlp,45,0,0
wine_quality_iter7,mlp,46,0,0
wine_quality_iter7,mlp,47,1,0
wine_quality_iter7,mlp,48,0,0
wine_quality_iter7,mlp,49,0,0
wine_quality_iter7,mlp,50,0,0
wine_quality_iter7,mlp,51,0,0
wine_quality_iter7,mlp,52,1,0
wine_quality_iter7,mlp,53,1,0
wine_quality_iter7,mlp,54,1,0
wine_quality_iter7,mlp,55,1,0
wine_quality_iter7,mlp,56,1,0
wine_quality_iter7,mlp,57,1,0
wine_quality_iter7,mlp,58,0,0
wine_quality_iter7,mlp,59,1,0
wine_quality_iter7,mlp,60,1,0
wine_quality_iter7,mlp,61,0,0
wine_quality_iter7,mlp,62,1,0
wine_quality_iter7,mlp,63,1,0
wine_quality_iter7,mlp,64,1,0
wine_quality_iter7,mlp,65,0,0
wine_quality_iter7,mlp,66,1,0
wine_quality_iter7,mlp,67,1,0
wine_quality_iter7,mlp,68,1,0
wine_quality_iter7,mlp,69,1,0
wine_quality_iter7,mlp,70,1,0
wine_quality_iter7,mlp,71,0,0
wine_quality_iter7,mlp,72,0,0
wine_quality_iter7,mlp,73,1,0
wine_quality_iter7,mlp,74,0,0
wine_quality_iter7,mlp,75,0,0
wine_quality_iter7,mlp,76,0,0
wine_quality_iter7,mlp,77,1,0
wine_quality_iter7,mlp,78,0,0
wine_quality_iter7,mlp,79,0,0
wine_quality_iter7,mlp,80,1,0
wine_quality_iter7,mlp,81,1,0
wine_quality_iter7,mlp,82,1,0
wine_quality_iter7,mlp,83,1,0
wine_quality_iter7,mlp,84,0,0
wine_quality_iter7,mlp,85,1,0
wine_quality_iter7,mlp,86,0,0
wine_quality_iter7,mlp,87,1,0
wine_quality_iter7,mlp,88,0,0
wine_quality_iter7,mlp,89,0,0
wine_quality_iter7,mlp,90,1,0
wine_quality_iter7,mlp,91,1,0
wine_quality_iter7,mlp,92,0,0
wine_quality_iter7,mlp,93,1,0
wine_quality_iter7,mlp,94,1,0
wine_quality_iter7,mlp,95,0,0
wine_quality_iter7,mlp,96,0,0
wine_quality_iter7,mlp,97,1,0
wine_quality_iter7,mlp,98,1,0
wine_quality_iter7,mlp,99,1,0
wine_quality_iter7,mlp,100,0,0
wine_quality_iter7,mlp,101,1,0
wine_quality_iter7,mlp,102,1,0
wine_quality_iter7,mlp,103,0,0
wine_quality_iter7,mlp,104,0,0
wine_quality_iter7,mlp,105,0,0
wine_quality_iter7,mlp,106,1,0
wine_quality_iter7,mlp,107,1,0
wine_quality_iter7,mlp,108,1,0
wine_quality_iter7,mlp,109,1,0
wine_quality_iter7,mlp,110,0,0
wine_quality_iter7,mlp,111,0,0
wine_quality_iter7,mlp,112,1,0
wine_quality_iter7,mlp,113,1,0
wine_quality_iter7,mlp,114,0,0
wine_quality_iter7,mlp,115,1,0
wine_quality_iter7,mlp,116,1,0
wine_quality_iter7,mlp,117,1,0
wine_quality_iter7,mlp,118,0,0
wine_quality_iter7,mlp,119,0,0
wine_quality_iter7,mlp,120,0,0
wine_quality_iter7,mlp,121,0,0
