appId,modelName,expMethod,instanceId,pred,i_max,a0_i,a1_i,a2_i,a3_i,intercept
wine_quality_iter4,mlp,shap,0,1,0.055828590086446354,0.012510335158843325,0.0,0.017528074941574018,0.031476419189801555,0.004606960713863462
wine_quality_iter4,mlp,shap,1,1,0.055828590086446354,0.03475085626810021,0.0,0.053720650611779615,0.008452196228198497,0.004606960713863462
wine_quality_iter4,mlp,shap,2,0,0.055828590086446354,0.006181647580785705,0.02173241673944854,0.0007128746177141043,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,3,1,0.055828590086446354,0.013622571164980918,0.0,0.023295874072191018,0.046089690522505625,0.004606960713863462
wine_quality_iter4,mlp,shap,4,1,0.055828590086446354,0.01795700398775255,0.0,0.024722696955387348,0.063665227783032,0.004606960713863462
wine_quality_iter4,mlp,shap,5,0,0.055828590086446354,0.027016245831663795,0.0371296989707611,0.0,0.0041834220958826135,0.004606960713863462
wine_quality_iter4,mlp,shap,6,0,0.055828590086446354,0.0,0.015164830698034718,0.056877973360511015,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,7,1,0.055828590086446354,0.0017397127854517826,0.020555306760928486,0.0,0.011748836648005743,0.004606960713863462
wine_quality_iter4,mlp,shap,8,1,0.055828590086446354,0.036969459467591406,0.0,0.04153171222752475,0.031340493653447245,0.004606960713863462
wine_quality_iter4,mlp,shap,9,0,0.055828590086446354,0.017906372201366334,0.05422584149890984,0.0,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,10,0,0.055828590086446354,0.0037766218663026424,0.0,0.03171258850548513,0.014928083666242065,0.004606960713863462
wine_quality_iter4,mlp,shap,11,0,0.055828590086446354,0.025287780108360122,0.0,0.033915439400917506,0.011097911191292277,0.004606960713863462
wine_quality_iter4,mlp,shap,12,1,0.055828590086446354,0.0,0.0,0.0027422220279008543,0.06447387293745302,0.004606960713863462
wine_quality_iter4,mlp,shap,13,1,0.055828590086446354,0.0347607140166637,0.0,0.03857767199858639,0.012332726346376681,0.004606960713863462
wine_quality_iter4,mlp,shap,14,1,0.055828590086446354,0.055418670225219846,0.0,0.057045366185215746,0.0048898656303302535,0.004606960713863462
wine_quality_iter4,mlp,shap,15,0,0.055828590086446354,0.0420651382551743,0.008722839771937108,0.02785166937571312,0.03456724431270214,0.004606960713863462
wine_quality_iter4,mlp,shap,16,1,0.055828590086446354,0.0316256478046759,0.0,0.002022635611968193,0.046494146302724464,0.004606960713863462
wine_quality_iter4,mlp,shap,17,0,0.055828590086446354,0.06625221150998888,0.0,0.04504109646838446,0.02904130985530531,0.004606960713863462
wine_quality_iter4,mlp,shap,18,1,0.055828590086446354,0.03370674264927702,0.0021871275340134833,0.023553948515118696,0.06015760481166533,0.004606960713863462
wine_quality_iter4,mlp,shap,19,0,0.055828590086446354,0.027475237473845553,0.016054796704497058,0.02831403986574753,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,20,1,0.055828590086446354,0.011124757629556482,0.00718407307106713,8.881601194537375e-05,0.029620333445759935,0.004606960713863462
wine_quality_iter4,mlp,shap,21,1,0.055828590086446354,0.0,0.039701746977292555,0.0,0.05852177525177981,0.004606960713863462
wine_quality_iter4,mlp,shap,22,0,0.055828590086446354,0.0,0.05322913777751805,0.0,0.03538688933238009,0.004606960713863462
wine_quality_iter4,mlp,shap,23,1,0.055828590086446354,0.03338974893857272,0.0018116574065806523,0.050924706955750756,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,24,0,0.055828590086446354,0.008880405882612316,0.0,0.06497187577188011,0.043185054806944685,0.004606960713863462
wine_quality_iter4,mlp,shap,25,0,0.055828590086446354,0.057024573783079804,0.0,0.037082623996031724,0.044175028648131935,0.004606960713863462
wine_quality_iter4,mlp,shap,26,0,0.055828590086446354,0.022164565487167782,0.0,0.0,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,27,0,0.055828590086446354,0.0,0.01297850409188333,0.011446648196150095,0.03147546120752127,0.004606960713863462
wine_quality_iter4,mlp,shap,28,1,0.055828590086446354,0.027920700982212974,0.0,0.013553509832574709,0.011710221826648125,0.004606960713863462
wine_quality_iter4,mlp,shap,29,0,0.055828590086446354,0.003085053358704612,0.0,0.025068959698845258,0.06258584002080636,0.004606960713863462
wine_quality_iter4,mlp,shap,30,1,0.055828590086446354,0.0,0.007961472649222708,0.04372255377089365,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,31,1,0.055828590086446354,0.04493554554497583,0.0,0.026182122519000945,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,32,0,0.055828590086446354,0.09292398787652836,0.0,0.06650724018422459,0.03236324860690501,0.004606960713863462
wine_quality_iter4,mlp,shap,33,0,0.055828590086446354,0.05588614556651854,0.0,0.022156948214158083,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,34,1,0.055828590086446354,0.01495152498858104,0.00626004969653407,0.027449879995905337,0.04900522762193127,0.004606960713863462
wine_quality_iter4,mlp,shap,35,0,0.055828590086446354,0.040792076146373424,0.0534093505392472,0.0,0.028576018670812678,0.004606960713863462
wine_quality_iter4,mlp,shap,36,0,0.055828590086446354,0.0008305137260602744,0.0,0.008413998945019199,0.03095986018769253,0.004606960713863462
wine_quality_iter4,mlp,shap,37,0,0.055828590086446354,0.0558039234521297,0.009430885152556981,0.03578559881410541,0.020795659978802446,0.004606960713863462
wine_quality_iter4,mlp,shap,38,0,0.055828590086446354,0.0,0.01478820394438044,0.02382785774385324,0.030575753032015027,0.004606960713863462
wine_quality_iter4,mlp,shap,39,1,0.055828590086446354,0.015209062101367193,0.010383661043567508,0.0,0.02561253023644288,0.004606960713863462
wine_quality_iter4,mlp,shap,40,0,0.055828590086446354,0.05875482414013308,0.00964612286442365,0.018834252254321022,0.054076206340239616,0.004606960713863462
wine_quality_iter4,mlp,shap,41,1,0.055828590086446354,0.0344064969282884,0.0,0.0,0.044045903228032326,0.004606960713863462
wine_quality_iter4,mlp,shap,42,0,0.055828590086446354,0.006561493844940078,0.008444674876637958,0.012371278296296568,0.05673853354767343,0.004606960713863462
wine_quality_iter4,mlp,shap,43,1,0.055828590086446354,0.0,0.04105681128417829,0.05656263338258629,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,44,0,0.055828590086446354,0.042591246609122294,0.0,0.0367933251059209,0.040119643518939964,0.004606960713863462
wine_quality_iter4,mlp,shap,45,0,0.055828590086446354,0.06659705159373781,0.08840234818366857,0.0009226404512540087,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,46,1,0.055828590086446354,0.0,0.012622575920361735,0.034956156787199814,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,47,1,0.055828590086446354,0.01792761243115633,0.0,0.035794989583201854,0.031344079942657414,0.004606960713863462
wine_quality_iter4,mlp,shap,48,0,0.055828590086446354,0.038277082049693795,0.0,0.02633409054997644,0.059134800884968204,0.004606960713863462
wine_quality_iter4,mlp,shap,49,0,0.055828590086446354,0.0,0.0,0.03571870566751714,0.04378915250492405,0.004606960713863462
wine_quality_iter4,mlp,shap,50,0,0.055828590086446354,0.0,0.0,0.0,0.045473072993067645,0.004606960713863462
wine_quality_iter4,mlp,shap,51,0,0.055828590086446354,0.03475346215642415,0.06695952339050103,0.0,0.04868629599610965,0.004606960713863462
wine_quality_iter4,mlp,shap,52,1,0.055828590086446354,0.0,0.007784345277991063,0.02744042373811583,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,53,1,0.055828590086446354,0.0,0.028472614192809775,0.035920515312598274,0.05274832569635831,0.004606960713863462
wine_quality_iter4,mlp,shap,54,1,0.055828590086446354,0.028310620908935845,0.006363216109382716,0.02032981706926457,0.05656622884174189,0.004606960713863462
wine_quality_iter4,mlp,shap,55,1,0.055828590086446354,0.0,0.0,0.07191866930478669,0.06897070549237413,0.004606960713863462
wine_quality_iter4,mlp,shap,56,1,0.055828590086446354,0.04197334169577331,0.0,0.0,0.04736328440216861,0.004606960713863462
wine_quality_iter4,mlp,shap,57,1,0.055828590086446354,0.0,0.012478851383695153,0.010330275455728519,0.022023302039656825,0.004606960713863462
wine_quality_iter4,mlp,shap,58,0,0.055828590086446354,0.0,0.0505787438880175,0.008180396048686499,0.033239125460386314,0.004606960713863462
wine_quality_iter4,mlp,shap,59,1,0.055828590086446354,0.012558020517612166,0.009651190749345675,0.01929105354043149,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,60,1,0.055828590086446354,0.0,0.0,0.029336476755829958,0.04445840233984671,0.004606960713863462
wine_quality_iter4,mlp,shap,61,0,0.055828590086446354,0.09182513700081753,0.020311873941085273,0.06654404955796714,0.038442535870350326,0.004606960713863462
wine_quality_iter4,mlp,shap,62,0,0.055828590086446354,0.008855542741142794,0.025857866736940852,0.0,0.07053382506546305,0.004606960713863462
wine_quality_iter4,mlp,shap,63,1,0.055828590086446354,0.022660537866445778,0.0,0.03230664728161612,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,64,1,0.055828590086446354,0.0,0.01880601751498685,0.053904465261178126,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,65,0,0.055828590086446354,0.0,0.0012124900156871565,0.01815495381179535,0.05645044739238727,0.004606960713863462
wine_quality_iter4,mlp,shap,66,1,0.055828590086446354,0.00018018334148780027,0.010378087531679623,0.0,0.012006805350001098,0.004606960713863462
wine_quality_iter4,mlp,shap,67,0,0.055828590086446354,0.01594203464113747,0.11657267295015172,0.0,0.04176896010071804,0.004606960713863462
wine_quality_iter4,mlp,shap,68,1,0.055828590086446354,0.039597504366284876,0.0,0.0,0.05372471162715014,0.004606960713863462
wine_quality_iter4,mlp,shap,69,1,0.055828590086446354,0.060354630801922236,0.007837092742705914,0.022446690633510936,0.03541849687313417,0.004606960713863462
wine_quality_iter4,mlp,shap,70,1,0.055828590086446354,0.031505572595275366,0.011118250903792856,0.0,0.05758366327828324,0.004606960713863462
wine_quality_iter4,mlp,shap,71,0,0.055828590086446354,0.024704045687730537,0.0,0.02910091013480459,0.044873621601324826,0.004606960713863462
wine_quality_iter4,mlp,shap,72,0,0.055828590086446354,0.0,0.006427722643965389,0.03668571201463536,0.03282869644463066,0.004606960713863462
wine_quality_iter4,mlp,shap,73,0,0.055828590086446354,0.0,0.05264403760815281,0.049673622751083155,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,74,0,0.055828590086446354,0.0,0.04709204944471527,0.020213983714198504,0.04896339341424973,0.004606960713863462
wine_quality_iter4,mlp,shap,75,0,0.055828590086446354,0.019854354963470742,0.004374254905642638,0.035906255312072956,0.03877933935668225,0.004606960713863462
wine_quality_iter4,mlp,shap,76,0,0.055828590086446354,0.034223891154695894,0.01993562637422329,0.05758475261047853,0.03282911885434246,0.004606960713863462
wine_quality_iter4,mlp,shap,77,1,0.055828590086446354,0.04478719692008627,0.0,0.007913960487796641,0.05982816065542209,0.004606960713863462
wine_quality_iter4,mlp,shap,78,0,0.055828590086446354,0.0414409251453785,0.004602626166664625,0.027584859184347763,0.04115281870158818,0.004606960713863462
wine_quality_iter4,mlp,shap,79,0,0.055828590086446354,0.008194675783698422,0.0,0.014791065311202637,0.04656570214682669,0.004606960713863462
wine_quality_iter4,mlp,shap,80,1,0.055828590086446354,0.02181723675666709,0.0,0.011391751888470747,0.015817338323745902,0.004606960713863462
wine_quality_iter4,mlp,shap,81,1,0.055828590086446354,0.04909893332574606,0.0,0.08801656005283204,0.03796781497314948,0.004606960713863462
wine_quality_iter4,mlp,shap,82,1,0.055828590086446354,0.060354630801922236,0.007837092742705914,0.022446690633510936,0.03541849687313417,0.004606960713863462
wine_quality_iter4,mlp,shap,83,1,0.055828590086446354,0.022439790144562707,0.0,0.0,0.033270023581691274,0.004606960713863462
wine_quality_iter4,mlp,shap,84,0,0.055828590086446354,0.03226117642644128,0.004791945333664227,0.04699647818238307,0.031017254713254158,0.004606960713863462
wine_quality_iter4,mlp,shap,85,1,0.055828590086446354,0.024242720600122076,0.0,0.03339318510813591,0.012298272072504703,0.004606960713863462
wine_quality_iter4,mlp,shap,86,0,0.055828590086446354,0.024047423001283322,0.008426069697508518,0.04628506608498396,0.03142932787155495,0.004606960713863462
wine_quality_iter4,mlp,shap,87,1,0.055828590086446354,0.00956424314242145,0.0,0.0,0.07294354681403199,0.004606960713863462
wine_quality_iter4,mlp,shap,88,0,0.055828590086446354,0.0,0.01462314435495778,0.029970701965383983,0.04739857083902917,0.004606960713863462
wine_quality_iter4,mlp,shap,89,0,0.055828590086446354,0.025051817460319908,0.0,0.0,0.036510536752832334,0.004606960713863462
wine_quality_iter4,mlp,shap,90,1,0.055828590086446354,0.0,0.043372729869607156,0.04820591804499805,0.03959141838818029,0.004606960713863462
wine_quality_iter4,mlp,shap,91,1,0.055828590086446354,0.05031107029853718,0.0,0.0,0.005972202809957307,0.004606960713863462
wine_quality_iter4,mlp,shap,92,0,0.055828590086446354,0.09654066705932986,0.02250901588644738,0.027265868183129857,0.029263160798030114,0.004606960713863462
wine_quality_iter4,mlp,shap,93,1,0.055828590086446354,0.039854329174909865,0.0,0.0,0.020265251245254075,0.004606960713863462
wine_quality_iter4,mlp,shap,94,1,0.055828590086446354,0.0485334092512344,0.0,0.0873660289610808,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,95,0,0.055828590086446354,0.07046985247005258,0.0042819336534311025,0.04023356293447502,0.04851266366357993,0.004606960713863462
wine_quality_iter4,mlp,shap,96,0,0.055828590086446354,0.08819766996953742,0.02844366397804171,0.0423247692772211,0.03470983055348585,0.004606960713863462
wine_quality_iter4,mlp,shap,97,1,0.055828590086446354,0.031908328754779586,0.0071702758089089895,0.006371047978217794,0.0,0.004606960713863462
