appId,modelName,expMethod,instanceId,pred,i_max,a0_i,a1_i,a2_i,a3_i,a4_i,a5_i,intercept
wine_quality_iter6,mlp,shap,0,1,0.07220156606286766,0.00885505164089878,0.001018709752422034,0.020446354787892192,-0.005219467492439803,0.013464803923972167,0.0694215676666071,-0.0026059487118170743
wine_quality_iter6,mlp,shap,1,1,0.07220156606286766,0.026050761847350893,0.0015806024531140744,0.013416264970333137,-0.011699647767803644,0.04645232935364433,0.02031215288127081,-0.0026059487118170743
wine_quality_iter6,mlp,shap,2,0,0.07220156606286766,-0.005494799403808043,-0.0006114331785685295,-0.0036280635944925966,-0.012805682168557085,-0.001787685522666329,0.002826931233016342,-0.0026059487118170743
wine_quality_iter6,mlp,shap,3,1,0.07220156606286766,0.008778273330476007,0.00022261682324675736,0.016996486029372697,-0.00497096984336776,0.018352016490430466,0.09890879743469844,-0.0026059487118170743
wine_quality_iter6,mlp,shap,4,1,0.07220156606286766,0.009725032308353771,0.020584174471978915,0.009283928225437766,-0.006204974037141375,0.015779908050138274,0.13806761802389078,-0.0026059487118170743
wine_quality_iter6,mlp,shap,5,0,0.07220156606286766,-0.018009806597271003,-0.0010282116727187256,0.017670034405130635,-0.016156921466955784,0.01901245857469548,-0.013925101616634824,-0.0026059487118170743
wine_quality_iter6,mlp,shap,6,1,0.07220156606286766,0.009795515293685327,0.030968315094136254,0.038123379107087,-0.009497044848707975,-0.04362824893341616,0.07704939484214175,-0.0026059487118170743
wine_quality_iter6,mlp,shap,7,1,0.07220156606286766,-0.0011851908705938243,-4.6164801296530444e-05,0.017574505194639586,0.016431955182208496,-0.026821895408897827,0.0284483603340311,-0.0026059487118170743
wine_quality_iter6,mlp,shap,8,1,0.07220156606286766,0.031487519508944024,-0.002006899313284849,0.021975695490837086,-0.0031088629078406265,0.03239089985115406,0.06606696741989802,-0.0026059487118170743
wine_quality_iter6,mlp,shap,9,1,0.07220156606286766,-0.011355396669644602,0.004297868154751958,0.03448831147585923,-0.02003699347758907,0.009962991003233668,0.052835769005692965,-0.0026059487118170743
wine_quality_iter6,mlp,shap,10,0,0.07220156606286766,-0.005115517488656915,-0.0006122776885063089,0.022793441262000662,0.00010085086696422912,-0.024228176984649418,-0.0354854824747413,-0.0026059487118170743
wine_quality_iter6,mlp,shap,11,0,0.07220156606286766,-0.017967335970546956,-0.0003786243603397729,0.02576014802050901,0.0010762995529251175,-0.02361233356098337,-0.02746775469623316,-0.0026059487118170743
wine_quality_iter6,mlp,shap,12,1,0.07220156606286766,-0.02496644599984098,0.022459087944947755,0.027289838399260424,-0.005327415243746346,0.0006777538846318432,0.18573909471145822,-0.0026059487118170743
wine_quality_iter6,mlp,shap,13,1,0.07220156606286766,0.029828157296929562,-0.001138024821113276,0.019555120661090563,-0.00559502094315418,0.03206588929184744,0.02854597899776237,-0.0026059487118170743
wine_quality_iter6,mlp,shap,14,1,0.07220156606286766,0.041727228940297414,-1.7752251946015485e-05,0.024124809950590104,-0.01477609773954523,0.04647730240646088,0.01278606409541306,-0.0026059487118170743
wine_quality_iter6,mlp,shap,15,0,0.07220156606286766,-0.02639782592415427,0.0032808678716611805,-0.04800526482459065,-0.006447597993298977,-0.023887705715516384,-0.07707343084928701,-0.0026059487118170743
wine_quality_iter6,mlp,shap,16,1,0.07220156606286766,0.02222524009740503,-0.002880880176447903,0.030590861396720737,-0.006729554492884741,0.0005164954859095128,0.09390386362966059,-0.0026059487118170743
wine_quality_iter6,mlp,shap,17,0,0.07220156606286766,-0.044906432701226996,0.013134520824234552,-0.1217674407893077,0.020901450363393814,-0.02452590408281256,-0.07125179818043338,-0.0026059487118170743
wine_quality_iter6,mlp,shap,18,1,0.07220156606286766,0.024372868962967937,-0.0004151857453278951,0.009640806508369914,0.0006388400886684734,0.0186525616384088,0.12159666009533873,-0.0026059487118170743
wine_quality_iter6,mlp,shap,19,1,0.07220156606286766,-0.018885826647090622,-0.0022785610399949693,0.03388644996743936,-0.008513396085263835,-0.019226587726137584,0.027820556033880353,-0.0026059487118170743
