Participant Id,appId,XAIType,Tested w/ XAI,Selected Strategy,Selected Strategy NLL,Strategy,Strategy NLL,Parameter Row Index,Parameter NLL,Parameter Session,k,decay_param,sensitivity,retrieval_threshold,scaling_factor,explanation_type,Instance Index,trialType,predicted,Prob correct,Prob 0,Prob 1,Correct,response_time
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,260,Train,1,0.5,0.5,0.5,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,260,Train,1,0.5,0.5,0.5,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,141,Train,1,0.0,0.0,1.0,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,141,Train,1,0.0,0.0,1.0,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,17,Train,1,0.9999994511230954,5.488769046004657e-07,0.9999994511230954,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,17,Train,1,0.9999994511206385,5.488793615217643e-07,0.9999994511206385,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,168,Train,0,0.026552942747220806,0.026552942747220806,0.9734470572527792,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,168,Train,1,0.02655299360267357,0.02655299360267357,0.9734470063973265,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,215,Train,1,0.9953124867758203,0.0046875132241797676,0.9953124867758203,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,215,Train,1,0.9953124867026599,0.004687513297340091,0.9953124867026599,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,14,Train,1,1.0344713245845212e-07,1.0344713245845212e-07,0.9999998965528676,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,14,Train,1,1.0344744370718386e-07,1.0344744370718386e-07,0.9999998965525563,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,289,Train,1,0.2502125696577458,0.2502125696577458,0.7497874303422541,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,289,Train,1,0.25021253666945037,0.25021253666945037,0.7497874633305496,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,213,Train,1,0.4003911566271023,0.4003911566271023,0.5996088433728978,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,213,Train,1,0.4003910686982683,0.4003910686982683,0.5996089313017318,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,119,Train,1,0.3998137320543679,0.6001862679456322,0.3998137320543679,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,119,Train,1,0.3998137655307742,0.6001862344692258,0.3998137655307742,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,169,Train,1,0.4000278806053438,0.5999721193946562,0.4000278806053438,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,169,Train,1,0.40002787305967663,0.5999721269403234,0.40002787305967663,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,158,Test,0,0.6000108901676052,0.3999891098323948,0.6000108901676052,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,84,Test,0,1.0,1.0,5.3284637211637777e-67,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,35,Test,0,1.0,1.0,1.4712345688625122e-67,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,135,Test,0,1.0,1.0,1.4712887613574445e-67,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,117,Test,0,0.5201136574167475,0.4798863425832524,0.5201136574167475,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,76,Test,0,1.1960615179019447e-67,1.0,1.1960615179019447e-67,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,2,Test,0,8.285461168303787e-68,1.0,8.285461168303787e-68,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,190,Test,1,0.3759547779760908,0.3759547779760908,0.6240452220239092,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,125,Test,1,0.7487215167735818,0.2512784832264182,0.7487215167735818,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,172,Test,1,0.6985292876380398,0.3014707123619602,0.6985292876380398,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,75,Test,0,1.0,1.0,5.3284637211637777e-67,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,210,Test,0,0.3616801032710904,0.3616801032710904,0.6383198967289097,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,194,Test,0,0.6459691205203137,0.3540308794796862,0.6459691205203137,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,261,Test,0,9.937753778973474e-68,1.0,9.937753778973474e-68,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,235,Test,1,0.3288894884447015,0.3288894884447015,0.6711105115552984,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,33,Test,0,1.0,1.0,5.328463721163777e-67,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,95,Test,0,1.0,1.0,5.3284637211637777e-67,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,246,Test,0,0.6805152489637857,0.31948475103621427,0.6805152489637857,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,295,Train,1,0.6667463951735553,0.33325360482644484,0.6667463951735553,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,295,Train,0,0.6667463953074397,0.33325360469256027,0.6667463953074397,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,139,Train,1,0.7334915170234885,0.2665084829765116,0.7334915170234885,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,139,Train,1,0.7334914379893855,0.2665085620106144,0.7334914379893855,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,187,Train,0,1.0,1.0,5.328463721163777e-67,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,187,Train,0,1.0,1.0,5.328463721163777e-67,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,263,Train,0,1.0,1.0,1.0694845161173218e-67,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,263,Train,0,1.0,1.0,1.06948435685562e-67,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,255,Train,0,0.8001136060783458,0.19988639392165414,0.8001136060783458,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,255,Train,1,0.8001133410075982,0.19988665899240182,0.8001133410075982,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,45,Train,1,0.1331487108759368,0.1331487108759368,0.8668512891240633,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,45,Train,1,0.13314906143382746,0.13314906143382746,0.8668509385661726,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,198,Train,1,0.7327473354228005,0.2672526645771996,0.7327473354228005,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,198,Train,1,0.7327477404067043,0.2672522595932958,0.7327477404067043,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,293,Train,0,0.7995549241695882,0.20044507583041188,0.7995549241695882,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,293,Train,1,0.799555316686924,0.20044468331307594,0.799555316686924,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,47,Train,0,1.0,1.0,8.287872256785305e-68,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,47,Train,0,1.0,1.0,8.287882794141995e-68,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,212,Train,0,1.0,1.0,4.259336706060595e-67,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,212,Train,0,1.0,1.0,4.2593404903564475e-67,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,114,Test,0,1.0,1.0,6.6140233522021915e-68,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,3,Test,1,0.7998834549771683,0.20011654502283158,0.7998834549771683,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,101,Test,0,1.0,1.0,5.956260665660126e-68,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,78,Test,1,0.23987805851948604,0.23987805851948604,0.760121941480514,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,282,Test,0,1.0,1.0,4.777723564356203e-68,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,267,Test,0,3.1873232338731684e-67,1.0,3.1873232338731684e-67,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,150,Test,0,1.0,1.0,3.477211231360341e-68,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,97,Test,0,4.166353430975716e-68,1.0,4.166353430975716e-68,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,207,Test,0,1.0,1.0,4.996213360722113e-68,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,19,Test,0,0.7123575511302946,0.28764244886970536,0.7123575511302946,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,184,Test,0,1.0,1.0,4.6738933901191615e-68,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,23,Test,1,0.8540622694462159,0.14593773055378412,0.8540622694462159,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,26,Test,1,0.8250631049975004,0.1749368950024997,0.8250631049975004,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,29,Test,1,0.2096625883019869,0.2096625883019869,0.790337411698013,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,66,Test,1,0.7884402138546522,0.21155978614534773,0.7884402138546522,1,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,281,Test,1,0.20593056679752608,0.20593056679752608,0.794069433202474,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,232,Test,0,2.76225117654164e-67,1.0,2.76225117654164e-67,0,0.1
1,adult,Importance,w/ XAI,,,Sensitive-features categorization,4.160640204341473,0,0.2512057184,2,1,0.5,76.703638943,-2.967453087,,,121,Test,0,4.418411101993181e-68,1.0,4.418411101993181e-68,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,260,Train,0,0.5,0.5,0.5,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,260,Train,1,0.5,0.5,0.5,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,119,Train,1,1.0,0.0,1.0,1,0.1
